"","hh_id","d1","d_start","d2","index_random","random_number","random_percentage_price","d_amount","d_3","d_3b","d_3b_oth","d_4","d_4b","d_4b_oth","d_5","d_5b","d_5b_oth","d_6","d_6b","d_6b_oth","d_7","d_8","d_8oth","d_9","d_10","elc_aggr_tier","locality"
"2444",10032508600201,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"2445",10032508600401,"No","2017-11-30T07:18:44-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",300,500,"Tier 0",1
"2446",10032508600501,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"2447",10032508602701,"No","2017-11-30T07:29:55-05:00",1,4,0.71,7100,7100,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",3500,500,"Tier 0",1
"2448",10032508603101,"No","2017-11-30T08:26:51-05:00",1,2,0.43,4300,4300,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",NA,NA,"",2500,700,"Tier 0",1
"2449",10032508603301,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"2450",10032508604101,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"2451",10032508606801,"No","2017-11-30T05:09:35-05:00",2,2,0.43,4300,4300,"No","Electricity service is unreliable","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,500,"Tier 0",1
"2452",10032508607801,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 1",1
"2453",10032508607901,"No","2017-11-30T06:47:42-05:00",1,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Monthly fee is too expensive","",888,888,"Tier 0",1
"2454",10032508608801,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"2455",10032508609101,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"2456",10032508609501,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"2457",10032510620101,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"2458",10032510620202,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"2459",10032510620301,"No","2017-12-02T08:51:08-05:00",1,0,0.14,1400,1400,"No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,2000,"Tier 0",1
"2460",10032510620303,"No","2017-12-02T08:47:35-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",1000,500,"Tier 0",1
"2461",10032510620401,"No","2017-12-02T07:47:07-05:00",2,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Do not need grid connection","",NA,NA,"",NA,NA,"",1000,1000,"Tier 0",1
"2462",10032510620601,"No","2017-12-02T06:16:09-05:00",3,1,0.29,2900,2900,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",500,300,"Tier 0",1
"2463",10032510620801,"No","2017-12-02T09:10:46-05:00",2,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",5000,1500,"Tier 0",1
"2464",10032510620901,"No","2017-12-02T06:10:09-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",500,500,"Tier 0",1
"2465",10032510621103,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"2466",10032510621301,"No","2017-12-02T07:15:07-05:00",1,3,0.57,5699,5699,"No","Monthly fee is too expensive","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",2000,500,"Tier 0",1
"2467",10032510621501,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"2468",10032510621601,"No","2017-12-02T06:15:10-05:00",1,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",5000,500,"Tier 0",1
"2469",10032510621602,"No","2017-12-02T08:43:32-05:00",2,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",0,500,"Tier 0",1
"2470",10032510622101,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"2471",10033505160601,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",0
"2472",10033505160801,"No","2017-11-30T04:35:42-05:00",1,2,0.43,4300,4300,"No","Monthly fee is too expensive","","No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"2473",10033505162102,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",0
"2474",10033505164301,"No","2017-11-30T06:11:54-05:00",1,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,1000,"Tier 0",0
"2475",10033505165501,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"2476",10033505165701,"No","2017-11-30T07:31:24-05:00",1,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"2477",10033505166402,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"2478",10033505166403,"No","2017-11-30T08:06:16-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",2500,500,"Tier 0",0
"2479",10033505166801,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"2480",10033505166901,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",0
"2481",10033505167201,"No","2017-11-30T06:38:49-05:00",2,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,1000,"Tier 0",0
"2482",10033505167601,"No","2017-11-30T08:08:11-05:00",1,3,0.57,5699,5699,"No","Monthly fee is too expensive","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",3000,500,"Tier 0",0
"2483",10033505168601,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"2484",10033505169401,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"2485",10033506300802,"No","2017-11-28T07:14:14-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,1000,"Tier 0",0
"2486",10033506300901,"No","2017-11-28T08:17:42-05:00",1,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"2487",10033506302401,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"2488",10033506302402,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"2489",10033506302601,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"2490",10033506302801,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"2491",10033506303101,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"2492",10033506303404,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"2493",10033506304901,"No","2017-11-28T08:26:04-05:00",1,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",3000,500,"Tier 0",0
"2494",10033506305401,"No","2017-11-28T08:40:21-05:00",1,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"2495",10033506305501,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"2496",10033506307102,"No","2017-11-28T10:07:19-05:00",2,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",888,888,"Tier 0",0
"2497",10033506308002,"No","2017-11-28T07:32:47-05:00",1,4,0.71,7100,7100,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Electricity service is unreliable","","No","Monthly fee is too expensive","",3000,400,"Tier 0",0
"2498",10033506308502,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 5",0
"2499",10034509800301,"No","2017-12-05T05:49:09",1,1,0.29,2900,2900,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",1000,1000,"Tier 0",0
"2500",10034509800401,"No","2017-12-05T07:07:07",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",10000,1000,"Tier 0",0
"2501",10034509800801,"No","2017-12-05T08:44:31",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",3000,500,"Tier 0",0
"2502",10034509800901,"No","2017-12-05T07:42:02",2,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",1500,200,"Tier 0",0
"2503",10034509801001,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",0
"2504",10034509801101,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",0
"2505",10034509802001,"No","2017-12-05T07:44:03",1,2,0.43,4300,4300,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",888,888,"Tier 0",0
"2506",10034509802101,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",0
"2507",10034509802102,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",0
"2508",10034509802601,"No","2017-12-05T05:39:06",2,1,0.29,2900,2900,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",2000,100,"Tier 0",0
"2509",10034509803501,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",0
"2510",10034509805801,"No","2017-12-05T07:22:23",2,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",10000,500,"Tier 0",0
"2511",10034509805905,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"2512",10034509806901,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"2513",10036504120201,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 0",1
"2514",10036504120202,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 0",1
"2515",10036504120601,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"2516",10036504120701,"No","2017-12-01T07:31:31-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,1000,"Tier 1",1
"2517",10036504121001,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"2518",10036504121002,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 0",1
"2519",10036504121101,"No","2017-12-01T08:25:00-05:00",1,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,1000,"Tier 0",1
"2520",10036504121102,"No","2017-12-01T05:16:00-05:00",1,3,0.57,5699,5699,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,1000,"Tier 0",1
"2521",10036504121401,"No","2017-12-01T06:39:04-05:00",1,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,1000,"Tier 0",1
"2522",10036504121801,"No","2017-12-01T05:06:34-05:00",1,5,1,10000,10000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",20000,1000,"Tier 0",1
"2523",10036504121901,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 0",1
"2524",10036504121902,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"2525",10036504122101,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 1",1
"2526",10036504122201,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 0",1
"2527",10036510760401,"No","2017-11-30T06:13:34-05:00",1,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",10000,1000,"Tier 2",0
"2528",10036510760501,"No","2017-11-30T07:40:09-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2500,500,"Tier 0",0
"2529",10036510760601,"No","2017-11-30T04:57:26-05:00",1,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3500,1000,"Tier 0",0
"2530",10036510760901,"No","2017-11-30T08:26:01-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",888,300,"Tier 0",0
"2531",10036510761102,"No","2017-11-30T05:01:13-05:00",1,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Do not need grid connection","",NA,NA,"",NA,NA,"",888,500,"Tier 0",0
"2532",10036510761204,"No","2017-11-30T06:26:01-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,500,"Tier 0",0
"2533",10036510761301,"No","2017-11-30T04:59:09-05:00",1,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",5000,500,"Tier 0",0
"2534",10036510761801,"No","2017-11-30T08:52:03-05:00",2,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,500,"Tier 0",0
"2535",10036510762501,"No","2017-11-30T09:38:18-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,500,"Tier 0",0
"2536",10036510762801,"No","2017-11-30T07:23:15-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",4000,500,"Tier 0",0
"2537",10036510763002,"No","2017-11-30T05:11:15-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",2000,500,"Tier 0",0
"2538",10036510763201,"No","2017-11-30T08:47:16-05:00",3,3,0.57,5699,5699,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",5000,300,"Tier 0",0
"2539",10036510763401,"No","2017-11-30T07:00:02-05:00",1,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,500,"Tier 0",0
"2540",10036510763402,"No","2017-11-30T06:50:02-05:00",2,5,1,10000,10000,"No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,300,"Tier 0",0
"2541",10039504180101,"No","2017-11-29T09:20:03-05:00",3,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",1500,200,"Tier 0",1
"2542",10039504180301,"No","2017-11-29T10:48:12-05:00",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,1000,"Tier 0",1
"2543",10039504180901,"No","2017-11-29T08:50:27-05:00",1,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",5000,1000,"Tier 0",1
"2544",10039504181001,"No","2017-11-29T08:46:15-05:00",2,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,100,"Tier 0",1
"2545",10039504181101,"No","2017-11-29T05:46:02-05:00",2,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,888,"Tier 0",1
"2546",10039504181202,"No","2017-11-29T06:36:07-05:00",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,300,"Tier 0",1
"2547",10039504181501,"No","2017-11-29T09:49:02-05:00",1,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,500,"Tier 0",1
"2548",10039504181701,"No","2017-11-29T09:48:10-05:00",1,3,0.57,5699,5699,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",1000,500,"Tier 0",1
"2549",10039504181803,"No","2017-11-29T08:05:03-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",500,1000,"Tier 0",1
"2550",10039504181902,"No","2017-11-29T08:19:02-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,500,"Tier 0",1
"2551",10039504182107,"No","2017-11-29T07:28:13-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",6000,500,"Tier 0",1
"2552",10039504182304,"No","2017-11-29T05:52:03-05:00",2,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",2000,0,"Tier 0",1
"2553",10039504182903,"No","2017-11-29T06:30:02-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",888,200,"Tier 0",1
"2554",10039504183002,"No","2017-11-29T06:39:50-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",1000,1000,"Tier 0",1
"2555",10040508920304,"No","2017-11-18T07:10:55-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,500,"Tier 0",1
"2556",10040508920305,"No","2017-11-18T07:09:47-05:00",2,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",200,200,"Tier 0",1
"2557",10040508921402,"No","2017-11-18T10:01:27-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",1000,1000,"Tier 0",1
"2558",10040508921701,"No","2017-11-18T08:27:14-05:00",1,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,200,"Tier 0",1
"2559",10040508922206,"No","2017-11-18T09:46:57-05:00",2,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",1000,500,"Tier 0",1
"2560",10040508922213,"No","2017-11-18T07:04:15-05:00",2,1,0.29,2900,2900,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",500,200,"Tier 0",1
"2561",10040508922214,"No","2017-11-18T08:11:50-05:00",1,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",500,500,"Tier 0",1
"2562",10040508922215,"No","2017-11-18T07:10:07-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",200,100,"Tier 0",1
"2563",10040508922216,"No","2017-11-18T08:11:01-05:00",1,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",2000,1000,"Tier 0",1
"2564",10040508922217,"No","2017-11-18T08:55:24-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,100,"Tier 0",1
"2565",10040508922224,"No","2017-11-18T07:02:49-05:00",2,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3500,200,"Tier 0",1
"2566",10040508922225,"No","2017-11-18T08:14:29-05:00",2,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3500,300,"Tier 0",1
"2567",10040508922229,"No","2017-11-18T09:14:19-05:00",2,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",300,200,"Tier 0",1
"2568",10040510240301,"No","2017-12-06T05:16:40",1,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",1000,200,"Tier 0",1
"2569",10040510240402,"No","2017-12-06T05:43:37",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,500,"Tier 0",1
"2570",10040510240405,"No","2017-12-06T05:10:38",1,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,1000,"Tier 0",1
"2571",10040510241404,"No","2017-12-06T06:55:46",1,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,600,"Tier 0",1
"2572",10040510241405,"No","2017-12-06T06:34:45",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,1500,"Tier 1",1
