"","hh_id","g2","g3","g_4","g_5","g_6","g_7","g_8","g_9","interview__key","cs_aggr_tier","elc_aggr_tier","locality"
"1345",1013507620402,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 1",1
"1346",1013507620501,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",1
"1347",1013507620501,"Flashlights","Yes",7,1050,12,4,"Back-up source of lighting",12,"24-50-92-20","Tier 0","Tier 3",1
"1348",1013507620501,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",1
"1349",1013507620501," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",1
"1350",1013507620501,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",1
"1351",1013507620601,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"1352",1013507620601,"Flashlights","Yes",3,500,12,10,"Back-up source of lighting",15,"79-56-73-33","Tier 1","Tier 0",1
"1353",1013507620601,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"1354",1013507620601," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"1355",1013507620601,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"1356",1013507620701,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",1
"1357",1013507620701,"Flashlights","Yes",1,100,2,5,"Back-up source of lighting",9,"23-99-24-68","Tier 0","Tier 3",1
"1358",1013507620701,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",1
"1359",1013507620701," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",1
"1360",1013507620701,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",1
"1361",1013507621001,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"1362",1013507621001,"Flashlights","Yes",1,800,12,2,"Back-up source of lighting",60,"41-01-43-00","Tier 1","Tier 3",1
"1363",1013507621001,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"1364",1013507621001," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"1365",1013507621001,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"1366",1013507621301,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 2","Tier 3",1
"1367",1013507621301,"Flashlights","Yes",1,500,1,2,"Back-up source of lighting",2,"86-08-55-44","Tier 2","Tier 3",1
"1368",1013507621301,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 2","Tier 3",1
"1369",1013507621301," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 2","Tier 3",1
"1370",1013507621301,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 2","Tier 3",1
"1371",1013507621501,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 3","Tier 0",1
"1372",1013507621501,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 3","Tier 0",1
"1373",1013507621501,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 3","Tier 0",1
"1374",1013507621501," Radio","Yes",2,0,12,2,"No light available",2,"17-11-78-72","Tier 3","Tier 0",1
"1375",1013507621501,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 3","Tier 0",1
"1376",1013507621601,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"1377",1013507621601,"Flashlights","Yes",3,888,12,4,"Back-up source of lighting",2,"23-80-13-57","Tier 1","Tier 3",1
"1378",1013507621601,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"1379",1013507621601," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"1380",1013507621601,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"1381",1013507621602,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"1382",1013507621602,"Flashlights","Yes",1,150,12,4,"Regular source of lighting",60,"49-77-97-18","Tier 0","Tier 0",1
"1383",1013507621602,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"1384",1013507621602," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"1385",1013507621602,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"1386",1013507621901,"Lanterns","Yes",1,1500,12,1,"Back-up source of lighting",0,"17-34-48-96","Tier 0","Tier 3",1
"1387",1013507621901,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",1
"1388",1013507621901,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",1
"1389",1013507621901," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",1
"1390",1013507621901,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",1
"1391",1013507622101,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"1392",1013507622101,"Flashlights","Yes",4,1000,12,4,"Regular source of lighting",16,"57-71-87-50","Tier 0","Tier 0",1
"1393",1013507622101,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"1394",1013507622101," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"1395",1013507622101,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"1396",1013507622201,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",1
"1397",1013507622201,"Flashlights","Yes",1,500,12,4,"Back-up source of lighting",2,"12-59-56-22","Tier 0","Tier 3",1
"1398",1013507622201,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",1
"1399",1013507622201," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",1
"1400",1013507622201,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",1
"1401",1014500140203,"Lanterns","Yes",1,2500,12,10,"Regular source of lighting",12,"37-32-47-16","Tier 1","Tier 0",0
"1402",1014500140203,"Flashlights","Yes",2,500,12,2,"Back-up source of lighting",10,"37-32-47-16","Tier 1","Tier 0",0
"1403",1014500140203,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1404",1014500140203," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1405",1014500140203,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1406",1014500140401,"Lanterns","Yes",2,500,12,10,"Regular source of lighting",24,"33-77-58-45","Tier 1","Tier 0",0
"1407",1014500140401,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1408",1014500140401,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1409",1014500140401," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1410",1014500140401,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1411",1014500140403,"Lanterns","Yes",1,1500,12,11,"Regular source of lighting",8,"20-10-94-45","Tier 1","Tier 0",0
"1412",1014500140403,"Flashlights","Yes",3,500,12,5,"Regular source of lighting",6,"20-10-94-45","Tier 1","Tier 0",0
"1413",1014500140403,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1414",1014500140403," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1415",1014500140403,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1416",1014500140407,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"1417",1014500140407,"Flashlights","Yes",2,300,12,5,"Regular source of lighting",24,"73-07-18-89","Tier 0","Tier 0",0
"1418",1014500140407,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"1419",1014500140407," Radio","Yes",1,3000,5,4,"No light available",4,"73-07-18-89","Tier 0","Tier 0",0
"1420",1014500140407,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"1421",1014500140603,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1422",1014500140603,"Flashlights","Yes",2,600,12,2,"Back-up source of lighting",12,"85-17-52-28","Tier 1","Tier 0",0
"1423",1014500140603,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1424",1014500140603," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1425",1014500140603,"Other, specify","Yes",1,500,12,12,"Regular source of lighting",12,"85-17-52-28","Tier 1","Tier 0",0
"1426",1014500140803,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1427",1014500140803,"Flashlights","Yes",3,200,12,12,"Regular source of lighting",8,"50-81-08-10","Tier 1","Tier 0",0
"1428",1014500140803,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1429",1014500140803," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1430",1014500140803,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1431",1014500140905,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1432",1014500140905,"Flashlights","Yes",3,300,12,7,"Regular source of lighting",12,"61-35-88-76","Tier 1","Tier 0",0
"1433",1014500140905,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1434",1014500140905," Radio","Yes",1,2000,7,1,"No light available",3,"61-35-88-76","Tier 1","Tier 0",0
"1435",1014500140905,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1436",1014500140907,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1437",1014500140907,"Flashlights","Yes",2,150,12,11,"Regular source of lighting",4,"95-95-70-22","Tier 1","Tier 0",0
"1438",1014500140907,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1439",1014500140907," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1440",1014500140907,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1441",1014500140908,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1442",1014500140908,"Flashlights","Yes",3,300,12,6,"Regular source of lighting",24,"95-73-17-58","Tier 1","Tier 0",0
"1443",1014500140908,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1444",1014500140908," Radio","Yes",1,500,6,3,"No light available",2,"95-73-17-58","Tier 1","Tier 0",0
"1445",1014500140908,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1446",1014500141103,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1447",1014500141103,"Flashlights","Yes",3,1500,12,18,"Regular source of lighting",17,"09-31-09-22","Tier 1","Tier 0",0
"1448",1014500141103,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1449",1014500141103," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1450",1014500141103,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1451",1014500141306,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1452",1014500141306,"Flashlights","Yes",2,600,12,7,"Regular source of lighting",12,"90-27-51-88","Tier 1","Tier 0",0
"1453",1014500141306,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1454",1014500141306," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1455",1014500141306,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1456",1014500141308,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1457",1014500141308,"Flashlights","Yes",1,300,12,8,"Regular source of lighting",12,"74-89-72-65","Tier 1","Tier 0",0
"1458",1014500141308,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1459",1014500141308," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1460",1014500141308,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1461",1014500141309,"Lanterns","Yes",2,400,12,5,"Regular source of lighting",20,"67-97-91-45","Tier 1","Tier 0",0
"1462",1014500141309,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1463",1014500141309,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1464",1014500141309," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1465",1014500141309,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1466",1014500141401,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"1467",1014500141401,"Flashlights","Yes",1,300,12,14,"Regular source of lighting",4,"46-89-86-40","Tier 0","Tier 0",0
"1468",1014500141401,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"1469",1014500141401," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"1470",1014500141401,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"1471",1016504160201,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"1472",1016504160201,"Flashlights","Yes",2,500,12,6,"Back-up source of lighting",16,"61-13-10-33","Tier 1","Tier 2",1
"1473",1016504160201,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"1474",1016504160201," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"1475",1016504160201,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"1476",1016504160401,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",1
"1477",1016504160401,"Flashlights","Yes",4,1500,12,2,"Back-up source of lighting",9,"94-51-02-61","Tier 0","Tier 2",1
"1478",1016504160401,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",1
"1479",1016504160401," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",1
"1480",1016504160401,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",1
"1481",1016504160701,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 4",1
"1482",1016504160701,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 4",1
"1483",1016504160701,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 4",1
"1484",1016504160701," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 4",1
"1485",1016504160701,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 4",1
"1486",1016504160901,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"1487",1016504160901,"Flashlights","Yes",5,500,12,4,"Back-up source of lighting",45,"37-17-07-71","Tier 0","Tier 0",1
"1488",1016504160901,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"1489",1016504160901," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"1490",1016504160901,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"1491",1016504161101,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"1492",1016504161101,"Flashlights","Yes",2,300,12,2,"Back-up source of lighting",4,"24-58-45-20","Tier 1","Tier 3",1
"1493",1016504161101,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"1494",1016504161101," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"1495",1016504161101,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"1496",1016504161501,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 4",1
"1497",1016504161501,"Flashlights","Yes",1,500,12,3,"Back-up source of lighting",4,"50-41-26-78","Tier 0","Tier 4",1
"1498",1016504161501,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 4",1
"1499",1016504161501," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 4",1
"1500",1016504161501,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 4",1
"1501",1016504161901,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"1502",1016504161901,"Flashlights","Yes",5,350,8,4,"Back-up source of lighting",45,"93-56-19-35","Tier 0","Tier 0",1
"1503",1016504161901,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"1504",1016504161901," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"1505",1016504161901,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"1506",1016504161902,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"1507",1016504161902,"Flashlights","Yes",2,500,12,5,"Back-up source of lighting",6,"01-70-77-93","Tier 1","Tier 2",1
"1508",1016504161902,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"1509",1016504161902," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"1510",1016504161902,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"1511",1016504162201,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"1512",1016504162201,"Flashlights","Yes",2,200,12,6,"Regular source of lighting",10,"60-71-46-17","Tier 1","Tier 0",1
"1513",1016504162201,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"1514",1016504162201," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"1515",1016504162201,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"1516",1016504162202,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"1517",1016504162202,"Flashlights","Yes",1,200,12,6,"Back-up source of lighting",6,"44-19-31-19","Tier 1","Tier 2",1
"1518",1016504162202,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"1519",1016504162202," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"1520",1016504162202,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"1521",1016504162203,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"1522",1016504162203,"Flashlights","Yes",2,150,12,8,"Regular source of lighting",10,"24-14-96-96","Tier 1","Tier 0",1
"1523",1016504162203,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"1524",1016504162203," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"1525",1016504162203,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"1526",1016504162204,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"1527",1016504162204,"Flashlights","Yes",1,150,12,7,"Back-up source of lighting",8,"15-30-01-95","Tier 1","Tier 2",1
"1528",1016504162204,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"1529",1016504162204," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"1530",1016504162204,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"1531",1016504162303,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",1
"1532",1016504162303,"Flashlights","Yes",3,150,12,4,"Back-up source of lighting",6,"79-45-99-44","Tier 0","Tier 2",1
"1533",1016504162303,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",1
"1534",1016504162303," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",1
"1535",1016504162303,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",1
"1536",1016504162304,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",1
"1537",1016504162304,"Flashlights","Yes",2,350,12,4,"Back-up source of lighting",12,"94-52-26-60","Tier 0","Tier 2",1
"1538",1016504162304,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",1
"1539",1016504162304," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",1
"1540",1016504162304,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",1
"1541",1017506441701,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"1542",1017506441701,"Flashlights","Yes",2,150,12,4,"Back-up source of lighting",12,"14-18-83-14","Tier 1","Tier 2",0
"1543",1017506441701,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"1544",1017506441701," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"1545",1017506441701,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"1546",1017506442201,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1547",1017506442201,"Flashlights","Yes",3,550,12,6,"Regular source of lighting",12,"54-43-17-12","Tier 1","Tier 0",0
"1548",1017506442201,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1549",1017506442201," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1550",1017506442201,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1551",1017506443101,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1552",1017506443101,"Flashlights","Yes",3,400,12,4,"Regular source of lighting",8,"34-40-11-01","Tier 1","Tier 0",0
"1553",1017506443101,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1554",1017506443101," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1555",1017506443101,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1556",1017506443301,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"1557",1017506443301,"Flashlights","Yes",2,900,12,8,"Back-up source of lighting",11,"88-07-20-82","Tier 1","Tier 2",0
"1558",1017506443301,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"1559",1017506443301," Radio","Yes",1,500,12,3,"No light available",5,"88-07-20-82","Tier 1","Tier 2",0
"1560",1017506443301,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"1561",1017506444201,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1562",1017506444201,"Flashlights","Yes",2,250,12,11,"Regular source of lighting",20,"90-27-97-25","Tier 1","Tier 0",0
"1563",1017506444201,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1564",1017506444201," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1565",1017506444201,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1566",1017506444301,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"1567",1017506444301,"Flashlights","Yes",2,600,12,10,"Back-up source of lighting",6,"14-69-15-93","Tier 1","Tier 2",0
"1568",1017506444301,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"1569",1017506444301," Radio","Yes",1,750,9,4,"No light available",4,"14-69-15-93","Tier 1","Tier 2",0
"1570",1017506444301,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"1571",1017506445102,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1572",1017506445102,"Flashlights","Yes",2,350,12,6,"Regular source of lighting",12,"34-98-73-56","Tier 1","Tier 0",0
"1573",1017506445102,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1574",1017506445102," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1575",1017506445102,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1576",1017506445104,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1577",1017506445104,"Flashlights","Yes",2,300,12,4,"Regular source of lighting",8,"12-82-26-75","Tier 1","Tier 0",0
"1578",1017506445104,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1579",1017506445104," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1580",1017506445104,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1581",1017506445801,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"1582",1017506445801,"Flashlights","Yes",2,500,12,2,"Back-up source of lighting",14,"37-89-04-45","Tier 1","Tier 3",0
"1583",1017506445801,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"1584",1017506445801," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"1585",1017506445801,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"1586",1017506446101,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1587",1017506446101,"Flashlights","Yes",2,250,12,4,"Regular source of lighting",10,"26-23-91-48","Tier 1","Tier 0",0
"1588",1017506446101,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1589",1017506446101," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1590",1017506446101,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"1591",1017506448301,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"1592",1017506448301,"Flashlights","Yes",2,300,12,4,"Back-up source of lighting",12,"37-12-38-21","Tier 1","Tier 3",0
"1593",1017506448301,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"1594",1017506448301," Radio","Yes",1,2000,12,10,"No light available",8,"37-12-38-21","Tier 1","Tier 3",0
"1595",1017506448301,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"1596",1017506448701,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"1597",1017506448701,"Flashlights","Yes",3,300,12,6,"Back-up source of lighting",18,"84-30-68-22","Tier 1","Tier 2",0
"1598",1017506448701,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
