"","hh_id","cs_affd_tier","cs_avbl_tier","cs_conv_tier","cs_exp_tier_hh","cs_safety_tier","hhweight","cs_aggr_tier","elc_cap_tier","elc_durd_tier","elc_dure_tier","elc_rel_tier","elc_qual_tier","elc_leg_tier","elc_sft_tier","elc_aggr_tier","rur","main_src_elec","quintile","connection_fee","toofar"
"945",3009502965101,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2389.47827148438,"Tier 1","Tier 5","Tier 0","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 0","Rural","National Grid","4th quintile",0,0
"946",3009502965501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2389.47827148438,"Tier 1","Tier 5","Tier 2","Tier 1","Tier 4","Tier 5",5,"Tier 5","Tier 1","Rural","National Grid","4th quintile",0,0
"947",3009502965701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",2389.47827148438,"Tier 1","Tier 5","Tier 2","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","4th quintile",0,0
"948",3009503600301,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",735.603576660156,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","3rd quintile ",0,0
"949",3009503600701,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",735.603576660156,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","3rd quintile ",1,0
"950",3009503601601,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 3: Serious accidents over the past 12 months",735.603576660156,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","1st quintile",1,0
"951",3009503601701,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",735.603576660156,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","2nd quintile ",0,0
"952",3009503602101,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",735.603576660156,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","3rd quintile ",1,0
"953",3009503602201,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",735.603576660156,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","2nd quintile ",0,0
"954",3009503602301,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",309.729949951172,"Tier 0","Tier 5","Tier 0","Tier 0","Tier 5","Tier 5",5,"Tier 5","Tier 0","Rural","National Grid","2nd quintile ",0,0
"955",3009503602701,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",735.603576660156,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","4th quintile",0,0
"956",3009503602801,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",309.729949951172,"Tier 1","Tier 5","Tier 4","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 4","Rural","National Grid","3rd quintile ",0,0
"957",3009503603101,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",735.603576660156,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","4th quintile",0,0
"958",3009503603401,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",309.729949951172,"Tier 1","Tier 5","Tier 4","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","2nd quintile ",0,0
"959",3009503603801,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",309.729949951172,"Tier 1","Tier 5","Tier 4","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","4th quintile",0,0
"960",3009503603901,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",309.729949951172,"Tier 1","Tier 5","Tier 4","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","3rd quintile ",0,0
"961",3009503605001,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2",NA,"Tier 5: No serious accidents over the past 12 months",735.603576660156,"Tier 2","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","3rd quintile ",1,0
"962",3009506760501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",909.040710449219,"Tier 1","Tier 3","Tier 3","Tier 5",NA,NA,NA,NA,"Tier 3","Rural","Electric Generator","4th quintile",0,0
"963",3009506760701,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",1623.28186035156,"Tier 1","Tier 5","Tier 2","Tier 2","Tier 3","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","2nd quintile ",0,0
"964",3009506760702,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",909.040710449219,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","4th quintile",0,1
"965",3009506760901,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",909.040710449219,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","1st quintile",0,1
"966",3009506761601,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",909.040710449219,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","1st quintile",0,1
"967",3009506761701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",909.040710449219,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","3rd quintile ",0,0
"968",3009506761801,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 3","Tier 1","Tier 5: No serious accidents over the past 12 months",909.040710449219,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","3rd quintile ",0,0
"969",3009506761901,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",909.040710449219,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","2nd quintile ",1,0
"970",3009506762001,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",909.040710449219,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","4th quintile",0,0
"971",3009506762201,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",909.040710449219,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","5th quintile",0,0
"972",3009506762301,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",1623.28186035156,"Tier 1","Tier 5","Tier 0","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 0","Rural","National Grid","5th quintile",0,0
"973",3009506762501,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",1623.28186035156,"Tier 1","Tier 5","Tier 2","Tier 0","Tier 4","Tier 5",5,"Tier 5","Tier 0","Rural","National Grid","3rd quintile ",0,0
"974",3009506762601,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",1623.28186035156,"Tier 1","Tier 5","Tier 2","Tier 0","Tier 4","Tier 5",5,"Tier 5","Tier 0","Rural","National Grid","1st quintile",0,0
"975",3009506762903,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",1623.28186035156,"Tier 1","Tier 5","Tier 2","Tier 3","Tier 3","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","1st quintile",0,0
"976",3009516500201,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",253.518356323242,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,0
"977",3009516500301,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",253.518356323242,"Tier 1","Tier 5","Tier 4","Tier 5","Tier 3","Tier 5",5,"Tier 5","Tier 3","0","National Grid","3rd quintile ",0,0
"978",3009516500601,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",253.518356323242,"Tier 1","Tier 5","Tier 4","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 4","0","National Grid","4th quintile",0,0
"979",3009516501101,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",253.518356323242,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,0
"980",3009516501401,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",253.518356323242,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","5th quintile",0,1
"981",3009516501601,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",253.518356323242,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 3","0","National Grid","3rd quintile ",0,0
"982",3009516501602,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",253.518356323242,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 3","0","National Grid","2nd quintile ",0,0
"983",3009516501901,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 0","Tier 5: No serious accidents over the past 12 months",253.518356323242,"Tier 0","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 3","0","National Grid","3rd quintile ",0,0
"984",3009516502001,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 4","Tier 0","Tier 5: No serious accidents over the past 12 months",253.518356323242,"Tier 0","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 3","0","National Grid","3rd quintile ",0,0
"985",3009516502305,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 4","Tier 1","Tier 5: No serious accidents over the past 12 months",253.518356323242,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 3","0","National Grid","3rd quintile ",0,0
"986",3009516502401,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 3: <80% of the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",253.518356323242,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",1,0
"987",3009516502701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",253.518356323242,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,0
"988",3009516502702,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",253.518356323242,"Tier 1","Tier 5","Tier 4","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","0","National Grid","4th quintile",0,0
"989",3009516502901,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",253.518356323242,"Tier 1","Tier 5","Tier 3","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","0","National Grid","4th quintile",0,0
"990",3010516320101,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",809.740234375,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"991",3010516320301,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",809.740234375,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"992",3010516320302,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",809.740234375,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,1
"993",3010516320802,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",809.740234375,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"994",3010516320803,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",809.740234375,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,0
"995",3010516321301,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",809.740234375,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,1
"996",3010516321401,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 3","Tier 1","Tier 5: No serious accidents over the past 12 months",809.740234375,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,1
"997",3010516321601,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",809.740234375,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"998",3010516321602,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",809.740234375,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","5th quintile",0,1
"999",3010516322301,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 4","Tier 1","Tier 5: No serious accidents over the past 12 months",809.740234375,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"1000",3010516322302,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",809.740234375,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,0
"1001",3010516322401,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",809.740234375,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,0
"1002",3010516322501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",809.740234375,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,0
"1003",3010516322601,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",809.740234375,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,0
"1004",3013515720101,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",973.967102050781,"Tier 1","Tier 5",NA,NA,NA,NA,NA,NA,"Tier 5","Rural","Electric Generator","5th quintile",0,0
"1005",3013515720201,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",454.515289306641,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","2nd quintile ",0,0
"1006",3013515720202,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",973.967102050781,"Tier 0","Tier 5","Tier 2","Tier 0","Tier 3","Tier 5",5,"Tier 5","Tier 0","Rural","National Grid","4th quintile",0,0
"1007",3013515720302,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 0","Tier 5: No serious accidents over the past 12 months",973.967102050781,"Tier 0","Tier 5","Tier 3","Tier 1","Tier 3","Tier 3",5,"Tier 5","Tier 1","Rural","National Grid","4th quintile",0,0
"1008",3013515720701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 3: <80% of the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",454.515289306641,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","5th quintile",0,1
"1009",3013515720702,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",454.515289306641,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","3rd quintile ",0,0
"1010",3013515720801,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",973.967102050781,"Tier 0","Tier 5","Tier 3","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","1st quintile",0,0
"1011",3013515720901,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 3: <80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",973.967102050781,"Tier 1","Tier 5","Tier 3","Tier 0","Tier 4","Tier 5",5,"Tier 5","Tier 0","Rural","National Grid","2nd quintile ",0,0
